pairID,minute,touching,treatment,hive
A_C23,40,1,LPS,Garden
A_C24,40,0,LPS,Garden
A_C25,40,1,LPS,Garden
A_C26,40,0,LPS,Garden
A_C27,40,0,LPS,Garden
A_C28,40,1,LPS,Garden
A_C29,40,1,LPS,Garden
A_C30,40,0,LPS,Garden
A_C31,40,1,LPS,Garden
A_C32,40,1,LPS,Garden
A_C33,40,1,LPS,Garden
A_C34,40,1,LPS,Garden
A_C35,40,1,LPS,Garden
A_C36,40,0,LPS,Garden
A_C37,40,1,LPS,Garden
A_C38,40,1,LPS,Garden
A_D1,40,1,LPS,Garden
A_D2,40,0,LPS,Garden
A_D3,40,1,LPS,Garden
A_D4,40,0,LPS,Garden
A_D5,40,0,LPS,Garden
A_D6,40,1,LPS,Garden
A_D7,40,1,LPS,Garden
A_D8,40,0,LPS,Garden
A_D9,40,1,LPS,Garden
A_D10,40,1,LPS,Garden
A_D11,40,1,LPS,Garden
A_D12,40,1,LPS,Garden
A_D13,40,1,LPS,Garden
A_D14,40,1,LPS,Garden
A_D15,40,0,LPS,Garden
A_D16,40,0,LPS,Garden
A_D17,40,1,LPS,Garden
A_D18,40,1,LPS,Garden
A_D19,40,0,LPS,Garden
A_D20,40,1,LPS,Garden
A_D21,40,1,LPS,Garden
A_D22,40,1,LPS,Garden
A_D23,40,1,LPS,Garden
A_D24,40,1,LPS,Garden
A_D25,40,0,LPS,Garden
A_D26,40,1,LPS,Garden
A_D27,40,0,LPS,Garden
A_D28,40,1,LPS,Garden
A_D29,40,1,LPS,Garden
A_D30,40,0,LPS,Garden
A_D31,40,1,LPS,Garden
A_D32,40,0,LPS,Garden
A_A1,42,1,Ringers,Garden
A_A2,42,1,Ringers,Garden
A_A3,42,1,Ringers,Garden
A_A4,42,1,Ringers,Garden
A_A5,42,1,Ringers,Garden
A_A6,42,1,Ringers,Garden
A_A7,42,1,Ringers,Garden
A_A8,42,1,Ringers,Garden
A_A9,42,0,Ringers,Garden
A_A10,42,1,Ringers,Garden
A_A11,42,1,Ringers,Garden
A_A12,42,0,Ringers,Garden
A_A13,42,1,Ringers,Garden
A_A14,42,0,Ringers,Garden
A_A15,42,0,Ringers,Garden
A_A16,42,1,Ringers,Garden
A_A17,42,1,Ringers,Garden
A_A18,42,1,Ringers,Garden
A_A19,42,1,Ringers,Garden
A_A20,42,1,Ringers,Garden
A_A21,42,1,Ringers,Garden
A_A22,42,0,Ringers,Garden
A_A23,42,1,Ringers,Garden
A_A24,42,1,Ringers,Garden
A_A25,42,0,Ringers,Garden
A_A26,42,1,Ringers,Garden
A_A27,42,0,Ringers,Garden
A_A28,42,1,Ringers,Garden
A_A29,42,1,Ringers,Garden
A_A30,42,1,Ringers,Garden
A_A31,42,1,Ringers,Garden
A_A32,42,0,Ringers,Garden
A_B1,42,1,Ringers,Garden
A_B2,42,1,Ringers,Garden
A_B3,42,1,Ringers,Garden
A_B4,42,1,Ringers,Garden
A_B5,42,1,Ringers,Garden
A_B6,42,0,Ringers,Garden
A_B7,42,1,Ringers,Garden
A_B8,42,1,Ringers,Garden
A_B9,42,1,Ringers,Garden
A_B10,42,1,Ringers,Garden
A_B11,42,1,Ringers,Garden
A_B12,42,1,Ringers,Garden
A_B13,42,1,Ringers,Garden
A_B14,42,1,Ringers,Garden
A_B15,42,0,Ringers,Garden
A_B16,42,1,Ringers,Garden
A_B17,42,1,Ringers,Garden
A_B18,42,0,Ringers,Garden
A_B19,42,0,Ringers,Garden
A_B20,42,1,Ringers,Garden
A_B21,42,0,Ringers,Garden
A_B22,42,1,Ringers,Garden
A_B23,42,1,Ringers,Garden
A_B24,42,1,Ringers,Garden
A_B25,42,1,Ringers,Garden
A_B26,42,1,Ringers,Garden
A_B27,42,1,Ringers,Garden
A_B28,42,1,Ringers,Garden
A_B29,42,0,Ringers,Garden
A_B30,42,1,Ringers,Garden
A_B31,42,0,Ringers,Garden
A_B32,42,1,Ringers,Garden
A_B33,42,1,Ringers,Garden
A_B34,42,1,Ringers,Garden
A_B35,42,1,Ringers,Garden
A_B36,42,0,Ringers,Garden
A_B37,42,1,Ringers,Garden
A_B38,42,0,Ringers,Garden
A_C1,42,1,LPS,Garden
A_C2,42,1,LPS,Garden
A_C3,42,0,LPS,Garden
A_C4,42,1,LPS,Garden
A_C5,42,0,LPS,Garden
A_C6,42,1,LPS,Garden
A_C7,42,1,LPS,Garden
A_C8,42,1,LPS,Garden
A_C9,42,1,LPS,Garden
A_C10,42,1,LPS,Garden
A_C11,42,1,LPS,Garden
A_C12,42,1,LPS,Garden
A_C13,42,1,LPS,Garden
A_C14,42,1,LPS,Garden
A_C15,42,1,LPS,Garden
A_C16,42,0,LPS,Garden
A_C17,42,1,LPS,Garden
A_C18,42,1,LPS,Garden
A_C19,42,1,LPS,Garden
A_C20,42,0,LPS,Garden
A_C21,42,1,LPS,Garden
A_C22,42,0,LPS,Garden
A_C23,42,1,LPS,Garden
A_C24,42,0,LPS,Garden
A_C25,42,1,LPS,Garden
A_C26,42,0,LPS,Garden
A_C27,42,0,LPS,Garden
A_C28,42,1,LPS,Garden
A_C29,42,1,LPS,Garden
A_C30,42,0,LPS,Garden
A_C31,42,0,LPS,Garden
A_C32,42,1,LPS,Garden
A_C33,42,1,LPS,Garden
A_C34,42,1,LPS,Garden
A_C35,42,1,LPS,Garden
A_C36,42,0,LPS,Garden
A_C37,42,1,LPS,Garden
A_C38,42,0,LPS,Garden
A_D1,42,1,LPS,Garden
A_D2,42,0,LPS,Garden
A_D3,42,1,LPS,Garden
A_D4,42,0,LPS,Garden
A_D5,42,0,LPS,Garden
A_D6,42,1,LPS,Garden
A_D7,42,1,LPS,Garden
A_D8,42,0,LPS,Garden
A_D9,42,0,LPS,Garden
A_D10,42,1,LPS,Garden
A_D11,42,1,LPS,Garden
A_D12,42,1,LPS,Garden
A_D13,42,1,LPS,Garden
A_D14,42,1,LPS,Garden
A_D15,42,0,LPS,Garden
A_D16,42,0,LPS,Garden
A_D17,42,1,LPS,Garden
A_D18,42,1,LPS,Garden
A_D19,42,0,LPS,Garden
A_D20,42,1,LPS,Garden
A_D21,42,1,LPS,Garden
A_D22,42,1,LPS,Garden
A_D23,42,1,LPS,Garden
A_D24,42,1,LPS,Garden
A_D25,42,0,LPS,Garden
A_D26,42,0,LPS,Garden
A_D27,42,1,LPS,Garden
A_D28,42,1,LPS,Garden
A_D29,42,1,LPS,Garden
A_D30,42,0,LPS,Garden
A_D31,42,1,LPS,Garden
A_D32,42,0,LPS,Garden
A_A1,44,1,Ringers,Garden
A_A2,44,1,Ringers,Garden
A_A3,44,1,Ringers,Garden
A_A4,44,0,Ringers,Garden
A_A5,44,1,Ringers,Garden
A_A6,44,1,Ringers,Garden
A_A7,44,1,Ringers,Garden
A_A8,44,1,Ringers,Garden
A_A9,44,0,Ringers,Garden
A_A10,44,1,Ringers,Garden
A_A11,44,1,Ringers,Garden
A_A12,44,1,Ringers,Garden
A_A13,44,1,Ringers,Garden
A_A14,44,1,Ringers,Garden
A_A15,44,0,Ringers,Garden
A_A16,44,1,Ringers,Garden
A_A17,44,1,Ringers,Garden
A_A18,44,1,Ringers,Garden
A_A19,44,1,Ringers,Garden
A_A20,44,1,Ringers,Garden
A_A21,44,1,Ringers,Garden
A_A22,44,0,Ringers,Garden
A_A23,44,1,Ringers,Garden
A_A24,44,1,Ringers,Garden
A_A25,44,0,Ringers,Garden
A_A26,44,1,Ringers,Garden
A_A27,44,1,Ringers,Garden
A_A28,44,1,Ringers,Garden
A_A29,44,1,Ringers,Garden
A_A30,44,1,Ringers,Garden
A_A31,44,1,Ringers,Garden
A_A32,44,0,Ringers,Garden
A_B1,44,1,Ringers,Garden
A_B2,44,1,Ringers,Garden
A_B3,44,1,Ringers,Garden
A_B4,44,1,Ringers,Garden
A_B5,44,1,Ringers,Garden
A_B6,44,0,Ringers,Garden
A_B7,44,1,Ringers,Garden
A_B8,44,1,Ringers,Garden
A_B9,44,1,Ringers,Garden
A_B10,44,1,Ringers,Garden
A_B11,44,1,Ringers,Garden
A_B12,44,0,Ringers,Garden
A_B13,44,1,Ringers,Garden
A_B14,44,1,Ringers,Garden
A_B15,44,1,Ringers,Garden
A_B16,44,1,Ringers,Garden
A_B17,44,1,Ringers,Garden
A_B18,44,0,Ringers,Garden
A_B19,44,1,Ringers,Garden
A_B20,44,1,Ringers,Garden
A_B21,44,0,Ringers,Garden
A_B22,44,1,Ringers,Garden
A_B23,44,1,Ringers,Garden
A_B24,44,1,Ringers,Garden
A_B25,44,1,Ringers,Garden
A_B26,44,1,Ringers,Garden
A_B27,44,1,Ringers,Garden
A_B28,44,1,Ringers,Garden
A_B29,44,0,Ringers,Garden
A_B30,44,1,Ringers,Garden
A_B31,44,0,Ringers,Garden
A_B32,44,1,Ringers,Garden
A_B33,44,1,Ringers,Garden
A_B34,44,1,Ringers,Garden
A_B35,44,1,Ringers,Garden
A_B36,44,0,Ringers,Garden
A_B37,44,1,Ringers,Garden
A_B38,44,0,Ringers,Garden
A_C1,44,1,LPS,Garden
A_C2,44,1,LPS,Garden
A_C3,44,0,LPS,Garden
A_C4,44,1,LPS,Garden
A_C5,44,0,LPS,Garden
A_C6,44,1,LPS,Garden
A_C7,44,1,LPS,Garden
A_C8,44,1,LPS,Garden
A_C9,44,1,LPS,Garden
A_C10,44,1,LPS,Garden
A_C11,44,1,LPS,Garden
A_C12,44,1,LPS,Garden
A_C13,44,1,LPS,Garden
A_C14,44,1,LPS,Garden
A_C15,44,1,LPS,Garden
A_C16,44,0,LPS,Garden
A_C17,44,1,LPS,Garden
A_C18,44,1,LPS,Garden
A_C19,44,1,LPS,Garden
A_C20,44,0,LPS,Garden
A_C21,44,1,LPS,Garden
A_C22,44,0,LPS,Garden
A_C23,44,0,LPS,Garden
A_C24,44,0,LPS,Garden
A_C25,44,0,LPS,Garden
A_C26,44,0,LPS,Garden
A_C27,44,0,LPS,Garden
A_C28,44,1,LPS,Garden
A_C29,44,1,LPS,Garden
A_C30,44,0,LPS,Garden
A_C31,44,0,LPS,Garden
A_C32,44,0,LPS,Garden
A_C33,44,1,LPS,Garden
A_C34,44,1,LPS,Garden
A_C35,44,1,LPS,Garden
A_C36,44,0,LPS,Garden
A_C37,44,1,LPS,Garden
A_C38,44,1,LPS,Garden
A_D1,44,1,LPS,Garden
A_D2,44,0,LPS,Garden
A_D3,44,1,LPS,Garden
A_D4,44,0,LPS,Garden
A_D5,44,0,LPS,Garden
A_D6,44,1,LPS,Garden
A_D7,44,0,LPS,Garden
A_D8,44,0,LPS,Garden
A_D9,44,1,LPS,Garden
A_D10,44,1,LPS,Garden
A_D11,44,1,LPS,Garden
A_D12,44,1,LPS,Garden
A_D13,44,1,LPS,Garden
A_D14,44,1,LPS,Garden
A_D15,44,0,LPS,Garden
A_D16,44,0,LPS,Garden
A_D17,44,1,LPS,Garden
A_D18,44,1,LPS,Garden
A_D19,44,0,LPS,Garden
A_D20,44,1,LPS,Garden
A_D21,44,1,LPS,Garden
A_D22,44,1,LPS,Garden
A_D23,44,1,LPS,Garden
A_D24,44,1,LPS,Garden
A_D25,44,0,LPS,Garden
A_D26,44,0,LPS,Garden
A_D27,44,0,LPS,Garden
A_D28,44,1,LPS,Garden
A_D29,44,1,LPS,Garden
A_D30,44,0,LPS,Garden
A_D31,44,1,LPS,Garden
A_D32,44,0,LPS,Garden
A_A1,46,1,Ringers,Garden
A_A2,46,1,Ringers,Garden
A_A3,46,1,Ringers,Garden
A_A4,46,0,Ringers,Garden
A_A5,46,1,Ringers,Garden
A_A6,46,1,Ringers,Garden
A_A7,46,1,Ringers,Garden
A_A8,46,1,Ringers,Garden
A_A9,46,0,Ringers,Garden
A_A10,46,1,Ringers,Garden
A_A11,46,1,Ringers,Garden
A_A12,46,1,Ringers,Garden
A_A13,46,1,Ringers,Garden
A_A14,46,1,Ringers,Garden
A_A15,46,0,Ringers,Garden
A_A16,46,1,Ringers,Garden
A_A17,46,1,Ringers,Garden
A_A18,46,1,Ringers,Garden
A_A19,46,1,Ringers,Garden
A_A20,46,1,Ringers,Garden
A_A21,46,1,Ringers,Garden
A_A22,46,0,Ringers,Garden
A_A23,46,1,Ringers,Garden
A_A24,46,1,Ringers,Garden
A_A25,46,0,Ringers,Garden
A_A26,46,1,Ringers,Garden
A_A27,46,1,Ringers,Garden
A_A28,46,1,Ringers,Garden
A_A29,46,1,Ringers,Garden
A_A30,46,1,Ringers,Garden
A_A31,46,1,Ringers,Garden
A_A32,46,0,Ringers,Garden
A_B1,46,1,Ringers,Garden
A_B2,46,1,Ringers,Garden
A_B3,46,1,Ringers,Garden
A_B4,46,1,Ringers,Garden
A_B5,46,1,Ringers,Garden
A_B6,46,1,Ringers,Garden
A_B7,46,1,Ringers,Garden
A_B8,46,1,Ringers,Garden
A_B9,46,1,Ringers,Garden
A_B10,46,1,Ringers,Garden
A_B11,46,1,Ringers,Garden
A_B12,46,1,Ringers,Garden
A_B13,46,1,Ringers,Garden
A_B14,46,1,Ringers,Garden
A_B15,46,0,Ringers,Garden
A_B16,46,0,Ringers,Garden
A_B17,46,1,Ringers,Garden
A_B18,46,0,Ringers,Garden
A_B19,46,0,Ringers,Garden
A_B20,46,1,Ringers,Garden
A_B21,46,0,Ringers,Garden
A_B22,46,1,Ringers,Garden
A_B23,46,1,Ringers,Garden
A_B24,46,1,Ringers,Garden
A_B25,46,1,Ringers,Garden
A_B26,46,1,Ringers,Garden
A_B27,46,1,Ringers,Garden
A_B28,46,1,Ringers,Garden
A_B29,46,0,Ringers,Garden
A_B30,46,1,Ringers,Garden
A_B31,46,0,Ringers,Garden
A_B32,46,1,Ringers,Garden
A_B33,46,1,Ringers,Garden
A_B34,46,1,Ringers,Garden
A_B35,46,1,Ringers,Garden
A_B36,46,0,Ringers,Garden
A_B37,46,1,Ringers,Garden
A_B38,46,0,Ringers,Garden
A_C1,46,1,LPS,Garden
A_C2,46,1,LPS,Garden
A_C3,46,0,LPS,Garden
A_C4,46,1,LPS,Garden
A_C5,46,0,LPS,Garden
A_C6,46,1,LPS,Garden
A_C7,46,1,LPS,Garden
A_C8,46,1,LPS,Garden
A_C9,46,1,LPS,Garden
A_C10,46,1,LPS,Garden
A_C11,46,1,LPS,Garden
A_C12,46,1,LPS,Garden
A_C13,46,0,LPS,Garden
A_C14,46,1,LPS,Garden
A_C15,46,1,LPS,Garden
A_C16,46,0,LPS,Garden
A_C17,46,1,LPS,Garden
A_C18,46,1,LPS,Garden
A_C19,46,1,LPS,Garden
A_C20,46,1,LPS,Garden
A_C21,46,1,LPS,Garden
A_C22,46,0,LPS,Garden
A_C23,46,1,LPS,Garden
A_C24,46,0,LPS,Garden
A_C25,46,1,LPS,Garden
A_C26,46,0,LPS,Garden
A_C27,46,1,LPS,Garden
A_C28,46,1,LPS,Garden
A_C29,46,1,LPS,Garden
A_C30,46,0,LPS,Garden
A_C31,46,1,LPS,Garden
A_C32,46,1,LPS,Garden
A_C33,46,1,LPS,Garden
A_C34,46,1,LPS,Garden
A_C35,46,1,LPS,Garden
A_C36,46,1,LPS,Garden
A_C37,46,1,LPS,Garden
A_C38,46,1,LPS,Garden
A_D1,46,1,LPS,Garden
A_D2,46,0,LPS,Garden
A_D3,46,1,LPS,Garden
A_D4,46,0,LPS,Garden
A_D5,46,0,LPS,Garden
A_D6,46,1,LPS,Garden
A_D7,46,1,LPS,Garden
A_D8,46,1,LPS,Garden
A_D9,46,1,LPS,Garden
A_D10,46,1,LPS,Garden
A_D11,46,1,LPS,Garden
A_D12,46,1,LPS,Garden
A_D13,46,1,LPS,Garden
A_D14,46,0,LPS,Garden
A_D15,46,0,LPS,Garden
A_D16,46,0,LPS,Garden
A_D17,46,1,LPS,Garden
A_D18,46,1,LPS,Garden
A_D19,46,0,LPS,Garden
A_D20,46,1,LPS,Garden
A_D21,46,1,LPS,Garden
A_D22,46,1,LPS,Garden
A_D23,46,0,LPS,Garden
A_D24,46,1,LPS,Garden
A_D25,46,0,LPS,Garden
A_D26,46,0,LPS,Garden
A_D27,46,1,LPS,Garden
A_D28,46,1,LPS,Garden
A_D29,46,1,LPS,Garden
A_D30,46,0,LPS,Garden
A_D31,46,1,LPS,Garden
A_D32,46,0,LPS,Garden
A_A1,48,1,Ringers,Garden
A_A2,48,1,Ringers,Garden
A_A3,48,1,Ringers,Garden
A_A4,48,1,Ringers,Garden
A_A5,48,1,Ringers,Garden
A_A6,48,0,Ringers,Garden
A_A7,48,1,Ringers,Garden
A_A8,48,1,Ringers,Garden
A_A9,48,0,Ringers,Garden
A_A10,48,1,Ringers,Garden
A_A11,48,1,Ringers,Garden
A_A12,48,0,Ringers,Garden
A_A13,48,0,Ringers,Garden
A_A14,48,0,Ringers,Garden
A_A15,48,0,Ringers,Garden
A_A16,48,1,Ringers,Garden
A_A17,48,1,Ringers,Garden
A_A18,48,0,Ringers,Garden
A_A19,48,1,Ringers,Garden
A_A20,48,1,Ringers,Garden
A_A21,48,1,Ringers,Garden
A_A22,48,0,Ringers,Garden
A_A23,48,1,Ringers,Garden
A_A24,48,0,Ringers,Garden
A_A25,48,0,Ringers,Garden
A_A26,48,1,Ringers,Garden
A_A27,48,1,Ringers,Garden
A_A28,48,1,Ringers,Garden
A_A29,48,1,Ringers,Garden
A_A30,48,1,Ringers,Garden
A_A31,48,1,Ringers,Garden
A_A32,48,0,Ringers,Garden
A_B1,48,1,Ringers,Garden
A_B2,48,1,Ringers,Garden
A_B3,48,1,Ringers,Garden
A_B4,48,1,Ringers,Garden
A_B5,48,1,Ringers,Garden
A_B6,48,1,Ringers,Garden
A_B7,48,1,Ringers,Garden
A_B8,48,1,Ringers,Garden
A_B9,48,1,Ringers,Garden
A_B10,48,0,Ringers,Garden
A_B11,48,1,Ringers,Garden
A_B12,48,1,Ringers,Garden
A_B13,48,1,Ringers,Garden
A_B14,48,0,Ringers,Garden
A_B15,48,1,Ringers,Garden
A_B16,48,0,Ringers,Garden
A_B17,48,1,Ringers,Garden
A_B18,48,0,Ringers,Garden
A_B19,48,0,Ringers,Garden
A_B20,48,1,Ringers,Garden
A_B21,48,0,Ringers,Garden
A_B22,48,1,Ringers,Garden
A_B23,48,1,Ringers,Garden
A_B24,48,1,Ringers,Garden
A_B25,48,1,Ringers,Garden
A_B26,48,1,Ringers,Garden
A_B27,48,1,Ringers,Garden
A_B28,48,1,Ringers,Garden
A_B29,48,0,Ringers,Garden
A_B30,48,1,Ringers,Garden
A_B31,48,0,Ringers,Garden
A_B32,48,1,Ringers,Garden
A_B33,48,1,Ringers,Garden
A_B34,48,1,Ringers,Garden
A_B35,48,1,Ringers,Garden
A_B36,48,0,Ringers,Garden
A_B37,48,1,Ringers,Garden
A_B38,48,0,Ringers,Garden
A_C1,48,1,LPS,Garden
A_C2,48,1,LPS,Garden
A_C3,48,0,LPS,Garden
A_C4,48,1,LPS,Garden
A_C5,48,0,LPS,Garden
A_C6,48,1,LPS,Garden
A_C7,48,1,LPS,Garden
A_C8,48,1,LPS,Garden
A_C9,48,1,LPS,Garden
A_C10,48,1,LPS,Garden
A_C11,48,1,LPS,Garden
A_C12,48,1,LPS,Garden
A_C13,48,1,LPS,Garden
A_C14,48,1,LPS,Garden
A_C15,48,1,LPS,Garden
A_C16,48,0,LPS,Garden
A_C17,48,1,LPS,Garden
A_C18,48,1,LPS,Garden
A_C19,48,1,LPS,Garden
A_C20,48,1,LPS,Garden
A_C21,48,1,LPS,Garden
A_C22,48,0,LPS,Garden
A_C23,48,1,LPS,Garden
A_C24,48,0,LPS,Garden
A_C25,48,0,LPS,Garden
A_C26,48,0,LPS,Garden
A_C27,48,0,LPS,Garden
A_C28,48,1,LPS,Garden
A_C29,48,1,LPS,Garden
A_C30,48,0,LPS,Garden
A_C31,48,0,LPS,Garden
A_C32,48,1,LPS,Garden
A_C33,48,1,LPS,Garden
A_C34,48,1,LPS,Garden
A_C35,48,1,LPS,Garden
A_C36,48,1,LPS,Garden
A_C37,48,1,LPS,Garden
A_C38,48,1,LPS,Garden
A_D1,48,1,LPS,Garden
A_D2,48,0,LPS,Garden
A_D3,48,1,LPS,Garden
A_D4,48,0,LPS,Garden
A_D5,48,0,LPS,Garden
A_D6,48,1,LPS,Garden
A_D7,48,1,LPS,Garden
A_D8,48,1,LPS,Garden
A_D9,48,1,LPS,Garden
A_D10,48,1,LPS,Garden
A_D11,48,1,LPS,Garden
A_D12,48,1,LPS,Garden
A_D13,48,1,LPS,Garden
A_D14,48,0,LPS,Garden
A_D15,48,0,LPS,Garden
A_D16,48,0,LPS,Garden
A_D17,48,1,LPS,Garden
A_D18,48,1,LPS,Garden
A_D19,48,0,LPS,Garden
A_D20,48,1,LPS,Garden
A_D21,48,1,LPS,Garden
A_D22,48,1,LPS,Garden
A_D23,48,1,LPS,Garden
A_D24,48,1,LPS,Garden
A_D25,48,0,LPS,Garden
A_D26,48,0,LPS,Garden
A_D27,48,1,LPS,Garden
A_D28,48,1,LPS,Garden
A_D29,48,1,LPS,Garden
A_D30,48,0,LPS,Garden
A_D31,48,1,LPS,Garden
A_D32,48,0,LPS,Garden
A_A1,50,1,Ringers,Garden
A_A2,50,1,Ringers,Garden
A_A3,50,1,Ringers,Garden
A_A4,50,1,Ringers,Garden
A_A5,50,1,Ringers,Garden
A_A6,50,1,Ringers,Garden
A_A7,50,1,Ringers,Garden
A_A8,50,1,Ringers,Garden
A_A9,50,0,Ringers,Garden
A_A10,50,1,Ringers,Garden
A_A11,50,1,Ringers,Garden
A_A12,50,1,Ringers,Garden
A_A13,50,1,Ringers,Garden
A_A14,50,1,Ringers,Garden
A_A15,50,0,Ringers,Garden
A_A16,50,1,Ringers,Garden
A_A17,50,1,Ringers,Garden
A_A18,50,1,Ringers,Garden
A_A19,50,1,Ringers,Garden
A_A20,50,1,Ringers,Garden
A_A21,50,1,Ringers,Garden
A_A22,50,0,Ringers,Garden
A_A23,50,1,Ringers,Garden
A_A24,50,0,Ringers,Garden
A_A25,50,0,Ringers,Garden
A_A26,50,1,Ringers,Garden
A_A27,50,1,Ringers,Garden
A_A28,50,1,Ringers,Garden
A_A29,50,1,Ringers,Garden
A_A30,50,1,Ringers,Garden
A_A31,50,0,Ringers,Garden
A_A32,50,0,Ringers,Garden
A_B1,50,1,Ringers,Garden
A_B2,50,1,Ringers,Garden
A_B3,50,1,Ringers,Garden
A_B4,50,1,Ringers,Garden
A_B5,50,1,Ringers,Garden
A_B6,50,1,Ringers,Garden
A_B7,50,1,Ringers,Garden
A_B8,50,1,Ringers,Garden
A_B9,50,1,Ringers,Garden
A_B10,50,0,Ringers,Garden
A_B11,50,1,Ringers,Garden
A_B12,50,1,Ringers,Garden
A_B13,50,1,Ringers,Garden
A_B14,50,1,Ringers,Garden
A_B15,50,0,Ringers,Garden
A_B16,50,1,Ringers,Garden
A_B17,50,1,Ringers,Garden
A_B18,50,0,Ringers,Garden
A_B19,50,1,Ringers,Garden
A_B20,50,1,Ringers,Garden
A_B21,50,0,Ringers,Garden
A_B22,50,1,Ringers,Garden
A_B23,50,1,Ringers,Garden
A_B24,50,1,Ringers,Garden
A_B25,50,1,Ringers,Garden
A_B26,50,1,Ringers,Garden
A_B27,50,1,Ringers,Garden
A_B28,50,1,Ringers,Garden
A_B29,50,1,Ringers,Garden
A_B30,50,1,Ringers,Garden
A_B31,50,0,Ringers,Garden
A_B32,50,1,Ringers,Garden
A_B33,50,1,Ringers,Garden
A_B34,50,1,Ringers,Garden
A_B35,50,1,Ringers,Garden
A_B36,50,0,Ringers,Garden
A_B37,50,1,Ringers,Garden
A_B38,50,0,Ringers,Garden
A_C1,50,1,LPS,Garden
A_C2,50,1,LPS,Garden
A_C3,50,1,LPS,Garden
A_C4,50,1,LPS,Garden
A_C5,50,0,LPS,Garden
A_C6,50,1,LPS,Garden
A_C7,50,1,LPS,Garden
A_C8,50,1,LPS,Garden
A_C9,50,1,LPS,Garden
A_C10,50,1,LPS,Garden
A_C11,50,1,LPS,Garden
A_C12,50,1,LPS,Garden
A_C13,50,0,LPS,Garden
A_C14,50,1,LPS,Garden
A_C15,50,1,LPS,Garden
A_C16,50,0,LPS,Garden
A_C17,50,1,LPS,Garden
A_C18,50,1,LPS,Garden
A_C19,50,0,LPS,Garden
A_C20,50,1,LPS,Garden
A_C21,50,1,LPS,Garden
A_C22,50,0,LPS,Garden
A_C23,50,1,LPS,Garden
A_C24,50,0,LPS,Garden
A_C25,50,0,LPS,Garden
A_C26,50,0,LPS,Garden
A_C27,50,0,LPS,Garden
A_C28,50,1,LPS,Garden
A_C29,50,1,LPS,Garden
A_C30,50,0,LPS,Garden
A_C31,50,0,LPS,Garden
A_C32,50,1,LPS,Garden
A_C33,50,1,LPS,Garden
A_C34,50,1,LPS,Garden
A_C35,50,1,LPS,Garden
A_C36,50,1,LPS,Garden
A_C37,50,1,LPS,Garden
A_C38,50,1,LPS,Garden
A_D1,50,1,LPS,Garden
A_D2,50,0,LPS,Garden
A_D3,50,1,LPS,Garden
A_D4,50,0,LPS,Garden
A_D5,50,0,LPS,Garden
A_D6,50,1,LPS,Garden
A_D7,50,1,LPS,Garden
A_D8,50,1,LPS,Garden
A_D9,50,0,LPS,Garden
A_D10,50,1,LPS,Garden
A_D11,50,1,LPS,Garden
A_D12,50,0,LPS,Garden
A_D13,50,1,LPS,Garden
A_D14,50,0,LPS,Garden
A_D15,50,0,LPS,Garden
A_D16,50,0,LPS,Garden
A_D17,50,0,LPS,Garden
A_D18,50,1,LPS,Garden
A_D19,50,0,LPS,Garden
A_D20,50,1,LPS,Garden
A_D21,50,1,LPS,Garden
A_D22,50,1,LPS,Garden
A_D23,50,1,LPS,Garden
A_D24,50,1,LPS,Garden
A_D25,50,0,LPS,Garden
A_D26,50,0,LPS,Garden
A_D27,50,0,LPS,Garden
A_D28,50,0,LPS,Garden
A_D29,50,1,LPS,Garden
A_D30,50,0,LPS,Garden
A_D31,50,1,LPS,Garden
A_D32,50,0,LPS,Garden
A_A1,52,1,Ringers,Garden
A_A2,52,1,Ringers,Garden
A_A3,52,1,Ringers,Garden
A_A4,52,1,Ringers,Garden
A_A5,52,1,Ringers,Garden
A_A6,52,1,Ringers,Garden
A_A7,52,1,Ringers,Garden
A_A8,52,1,Ringers,Garden
A_A9,52,0,Ringers,Garden
A_A10,52,1,Ringers,Garden
A_A11,52,1,Ringers,Garden
A_A12,52,1,Ringers,Garden
A_A13,52,1,Ringers,Garden
A_A14,52,1,Ringers,Garden
A_A15,52,0,Ringers,Garden
A_A16,52,1,Ringers,Garden
A_A17,52,1,Ringers,Garden
A_A18,52,1,Ringers,Garden
A_A19,52,1,Ringers,Garden
A_A20,52,1,Ringers,Garden
A_A21,52,1,Ringers,Garden
A_A22,52,0,Ringers,Garden
A_A23,52,1,Ringers,Garden
A_A24,52,0,Ringers,Garden
A_A25,52,0,Ringers,Garden
A_A26,52,1,Ringers,Garden
A_A27,52,1,Ringers,Garden
A_A28,52,1,Ringers,Garden
A_A29,52,1,Ringers,Garden
A_A30,52,1,Ringers,Garden
A_A31,52,0,Ringers,Garden
A_A32,52,0,Ringers,Garden
A_B1,52,1,Ringers,Garden
A_B2,52,1,Ringers,Garden
A_B3,52,1,Ringers,Garden
A_B4,52,1,Ringers,Garden
A_B5,52,1,Ringers,Garden
A_B6,52,1,Ringers,Garden
A_B7,52,1,Ringers,Garden
A_B8,52,1,Ringers,Garden
A_B9,52,1,Ringers,Garden
A_B10,52,1,Ringers,Garden
A_B11,52,1,Ringers,Garden
A_B12,52,1,Ringers,Garden
A_B13,52,1,Ringers,Garden
A_B14,52,1,Ringers,Garden
A_B15,52,1,Ringers,Garden
A_B16,52,0,Ringers,Garden
A_B17,52,1,Ringers,Garden
A_B18,52,0,Ringers,Garden
